"Age","numberOfAnimals","AnimalName"
3,1,"Nyx"
3,1,"Magic"
3,1,"Cherie"
3,1,"Jude St Francis"
3,1,"Beau Bo"
3,1,"Bobbi"
3,1,"Lennox"
3,1,"Rosie Mae Hastie"
3,1,"Dugen"
3,1,"Barley"
3,1,"Zurie"
3,1,"Jaks"
3,1,"Bazil"
3,1,"Lavender"
3,1,"Apple - Ginger"
3,1,"Percy"
3,1,"Freyja"
3,1,"Sofie"
3,1,"Nacho"
3,1,"Stella Baylee"
3,1,"Boofa"
3,1,"Grizzly"
3,1,"Crash"
3,1,"Vader"
3,1,"Travis"
3,1,"Hodor"
3,1,"Ksubi Lou Freebush"
3,1,"Gus Wilson"
3,1,"CUBA"
3,1,"Toyah"
3,1,"Toli"
3,1,"Captain"
3,1,"Marshal"
3,1,"Pepsi"
3,1,"Tracker"
3,1,"Uppy"
3,1,"Radar"
3,1,"Sammi Elle"
3,1,"Ceasar"
3,1,"Neeko"
3,1,"Saber"
3,1,"Tkay"
3,1,"Dannii"
3,1,"Loulou"
3,1,"Bodie"
3,1,"Foxi"
3,1,"Tilly (AKA Polker)"
3,1,"Bulla"
3,1,"Pogo"
3,1,"Essie"
3,1,"Shep"
3,1,"Unknown"
3,1,"Denozo"
3,1,"Kevie"
3,1,"Bailee"
3,1,"Albus"
3,1,"Clio"
3,1,"Harlie"
3,1,"Hailey"
3,1,"Wolf"
3,1,"Flick"
3,1,"Naura"
3,1,"Monty Ford"
3,1,"Dazey"
3,1,"Steele"
3,1,"McGuigan"
3,1,"Raphael"
3,1,"Mr Smiggles"
3,1,"Taya"
3,1,"Coster"
3,1,"Barkley"
3,1,"Quinn"
3,1,"Speedy"
3,1,"Wombat"
3,1,"Jeanie (Rulpamoon Norma Jean)"
3,1,"Maloney"
3,1,"Trinity"
3,1,"Pandora"
3,1,"Henley"
3,1,"Wilbur"
3,1,"Tessie"
3,1,"Avi"
3,1,"Miss Piggy"
3,1,"Cedric"
3,1,"Mitzy"
3,1,"Meadow"
3,1,"Boone"
3,1,"Nike"
3,1,"Rio Brasa"
3,1,"Kuma"
3,1,"Socks"
3,1,"Gromit"
3,1,"Madeline"
3,1,"Gwido"
3,1,"BO-BO"
3,1,"Gap"
3,1,"Michonne"
3,1,"Cheeky"
3,1,"Sheeba"
3,1,"Ellery"
3,1,"Lego"
3,1,"Rahn"
3,1,"Agro"
3,1,"Silas"
3,1,"Shado"
3,1,"Sweetie Pie"
3,1,"Sootie"
3,1,"Ralphie"
3,1,"Aussie"
3,1,"Looka"
3,1,"Ricci"
3,1,"Elky"
3,1,"Cupcake"
3,1,"Raylan"
3,1,"Forrest"
3,1,"Muscles"
3,1,"Gypsie Mae"
3,1,"Kransky"
3,1,"Dance"
3,1,"Hannah"
3,1,"Casper"
3,1,"Astrid ""Ashy"""
3,1,"Opie"
3,1,"Grunt"
3,1,"Ally"
3,1,"Leila"
3,1,"Rosie Rue"
3,1,"Buddie"
3,1,"Minty"
3,1,"Malish"
3,1,"Rodger"
3,1,"Tasha"
3,1,"Mintie"
3,1,"Stomper"
3,1,"Moth"
3,1,"Lyka"
3,1,"Dozer Kelly"
3,1,"Kysurakyan Chilha Rukus"
3,1,"Lector"
3,1,"Pippin Paola"
3,1,"Budgie"
3,1,"Zaya"
3,1,"Molley"
3,1,"Audrey Jane"
3,1,"Mango"
3,1,"Mike"
3,1,"Tivi"
3,1,"Ku"
3,1,"Zooie"
3,1,"Handsome"
3,1,"Buckley"
3,1,"Caber"
3,1,"Rastus"
3,1,"Sparta"
3,1,"Koot"
3,1,"Snookie"
3,1,"Cadbury"
3,1,"Belle Hardy"
3,1,"Skrach"
3,1,"Zeke Falconer"
3,1,"Joey"
3,1,"Sherry Baby"
3,1,"Emily"
3,1,"Soldier"
3,1,"Pipee"
3,1,"Kila"
3,1,"Zukie"
3,1,"Ozzie"
3,1,"Betsy"
3,1,"Robby"
3,1,"Melarnie"
3,1,"Mieko"
3,1,"Stephen"
3,1,"Tunco"
3,1,"Mortimer"
3,1,"Orlando"
3,1,"Zarah"
3,1,"Cye"
3,1,"Alex"
3,1,"Chrissie"
3,1,"Siah"
3,1,"Luna Moon"
3,1,"Abigail"
3,1,"Diesel robertson"
3,1,"Bronco"
3,1,"Caya"
3,1,"Opal"
3,1,"Laya"
3,1,"Mace"
3,1,"Uluwatu"
3,1,"Heidi"
3,1,"Kaydan"
3,1,"Teedo"
3,1,"Mallee"
3,1,"Dhabi"
3,1,"Gaby"
3,1,"Charlie Brown"
3,1,"Manu"
3,1,"Missy Jones"
3,1,"CJ"
3,1,"Tenshi"
3,1,"Skyline"
3,1,"Razor"
3,1,"Kahn"
3,1,"Flex"
3,1,"Crystal"
3,1,"Poppet"
3,1,"Moses"
3,1,"Yuki"
3,1,"Macca"
3,1,"Charlie (formerly Amalie Craig"
3,1,"Duncan"
3,1,"Dora"
3,1,"Chevy"
3,1,"BetBet"
3,1,"Kade"
3,1,"Karma"
3,1,"Thelma"
3,1,"Rafferty"
3,1,"Crackles"
3,1,"Lua"
3,1,"Sprout"
3,1,"Gemima"
3,1,"Biro"
3,1,"Koa"
3,1,"Khan"
3,1,"Josiephine"
3,1,"Morgan"
3,1,"Sullivan"
3,1,"Abbie"
3,1,"Hercule"
3,1,"Asta"
3,1,"Nulla"
3,1,"Lilliann"
3,1,"Dana"
3,1,"Maz"
3,1,"Maestro"
3,1,"Taisie"
3,1,"Batman"
3,1,"Rigley"
3,1,"Dre"
3,1,"Pumba"
3,1,"Tino"
3,1,"Megsie"
3,1,"Addie"
3,1,"Gomez"
3,1,"Willis"
3,1,"Lollipop"
3,1,"Ripper"
3,1,"Wooksie"
3,1,"Franco"
3,1,"Seb"
3,1,"Ralphy"
3,1,"Peppa McKirdy"
3,1,"Katniss"
3,1,"Sid"
3,1,"Hugh"
3,1,"Gem"
3,1,"Marz"
3,1,"Tommy"
3,1,"Kora"
3,1,"Malibu"
3,1,"Cobba"
3,1,"Chaka"
3,1,"Manda"
3,1,"Wonda"
3,1,"Akuma"
3,1,"Chocolate"
3,1,"Karla"
3,1,"Bronwyn"
3,1,"Asha"
3,1,"Anna"
3,1,"Casey"
3,1,"Kit"
3,1,"Ukiuk"
3,1,"Jamu"
3,1,"Britney"
3,1,"Maci"
3,1,"Alfred"
3,1,"Sultan"
3,1,"Twitch"
3,1,"Deputy"
3,1,"Sunday"
3,1,"Jasper Alderson"
3,1,"Olsen"
3,1,"Keani"
3,1,"Lupita"
3,1,"Beaumont"
3,1,"Guku"
3,1,"Lu Lu"
3,1,"Arya"
3,1,"Tua"
3,1,"Keeper"
3,1,"Raya"
3,1,"Cali"
3,1,"Dundee"
3,1,"Atlas"
3,1,"Moe"
3,1,"Cotton"
3,1,"Sookie"
3,1,"Cilla"
3,1,"ROCCO (Newpark)"
3,1,"Chico"
3,1,"Elise-May"
3,1,"Broncs"
3,1,"Kleo"
3,1,"Merv"
3,1,"Dixie"
3,1,"Chook"
3,1,"LaKoda"
3,1,"Myste"
3,1,"Avalon"
3,1,"Memphis"
3,1,"Klaus"
3,1,"Deejay"
3,1,"Brandi"
3,1,"Clover"
3,1,"Drew"
3,1,"Gilmore"
3,1,"Sia"
3,1,"Robert"
3,1,"Minka"
3,1,"Susie"
3,1,"Zombie"
3,1,"Zuti"
3,1,"Hubble"
3,1,"Cruiser"
3,1,"Yoshi"
3,1,"Charlie Durrant"
3,1,"Cuda"
3,1,"Vegemite"
3,1,"Mozart"
3,1,"Shawty"
3,1,"Bosun"
3,1,"Spyro"
3,1,"Shamrock"
3,1,"Amica"
3,1,"Annabell"
3,1,"Zarla"
3,1,"Zek"
3,1,"Lyla"
3,1,"Genie"
3,1,"Lou"
3,1,"Georgette"
3,1,"Keiki"
3,1,"Dodger"
3,1,"London"
3,1,"Mischief"
3,1,"Puppy"
3,1,"Skittle"
3,1,"Pyd"
3,1,"Everest"
3,1,"Sandy Peppa"
3,1,"Connie"
3,1,"Marmalade"
3,1,"Sebastian"
3,1,"Maloo"
3,1,"Ponty"
3,1,"Harry Brough"
3,1,"Texas"
3,1,"Deago"
3,1,"Phoenix Gourlay"
3,1,"Frosty"
3,1,"Pierre"
3,1,"Sansa"
3,1,"Maddi"
3,1,"Beau Swartz"
3,1,"Zdog"
3,1,"Oz"
3,1,"Snoop Dog"
3,1,"Boomerang"
3,1,"Wilfred"
3,1,"Noodles"
3,1,"Digby"
3,1,"Chelsea"
3,1,"Cayden"
3,1,"Stara"
3,1,"Rory"
3,1,"Bam"
3,1,"Huxley"
3,1,"Skippy"
3,1,"Owen"
3,1,"Nixon"
3,1,"Radha"
3,1,"Taz"
3,1,"LV"
3,1,"Keely"
3,1,"Whisper"
3,1,"Rolo"
3,1,"Sizzle"
3,1,"Rustle (Rusty)"
3,1,"Bikki"
3,1,"Makuti"
3,1,"Sherlock"
3,1,"Greta (Miss Exotica pedigree)"
3,1,"Clancey"
3,1,"Aspen"
3,1,"Bridie"
3,1,"Brennan"
3,1,"Clude"
3,1,"Yogie"
3,1,"Lucie"
3,1,"Tayza"
3,1,"Rainee"
3,1,"Mu-Shu"
3,1,"Fleur"
3,1,"Oki"
3,1,"Rox"
3,1,"Seamus"
3,1,"Chesterford-Spencer"
3,1,"Deano"
4,70,"Bella"
4,47,"Buddy"
4,45,"Charlie"
4,40,"Molly"
4,38,"Rosie"
4,36,"Ruby"
4,32,"Coco"
4,30,"Jack"
4,29,"Max"
4,27,"Lucy"
4,25,"Marley"
4,23,"Ziggy"
4,23,"Millie"
4,22,"Teddy"
4,22,"Diesel"
4,21,"Archie"
4,21,"Roxy"
4,20,"Toby"
4,20,"Lilly"
4,20,"Daisy"
4,19,"Missy"
4,18,"Bear"
4,18,"Frankie"
4,17,"Koda"
4,17,"Ollie"
4,16,"Chloe"
4,16,"Dexter"
4,16,"sasha"
4,16,"Lola"
4,16,"Mia"
4,15,"Bonnie"
4,15,"Bentley"
4,14,"Milly"
4,14,"Louie"
4,14,"Oscar"
4,14,"Tilly"
4,14,"Pepper"
4,14,"Jessie"
4,14,"Harry"
4,13,"Hugo"
4,13,"Pippa"
4,13,"Banjo"
4,13,"Milo"
4,13,"Poppy"
4,13,"Billy"
4,12,"Bailey"
4,12,"Gypsy"
4,12,"Boston"
4,12,"George"
4,12,"Chevy"
4,11,"Jess"
4,11,"MAGGIE"
4,11,"Jasper"
4,11,"Sam"
4,11,"Rocky"
4,11,"Baxter"
4,11,"Winston"
4,11,"Zoe"
4,11,"STORM"
4,11,"Rusty"
4,11,"Stella"
4,11,"Lulu"
4,11,"Alfie"
4,11,"Chilli"
4,10,"Gracie"
4,10,"Lexi"
4,10,"Sally"
4,10,"Zeus"
4,10,"Honey"
4,10,"Indi"
4,10,"Luna"
4,10,"Willow"
4,9,"Ralph"
4,9,"Lily"
4,9,"Holly"
4,9,"ELLIE"
4,9,"Harley"
4,9,"Biscuit"
4,9,"Peppa"
4,9,"Shadow"
4,8,"Penny"
4,8,"Lexie"
4,8,"Scout"
4,8,"Jake"
4,8,"Murphy"
4,8,"Bruce"
4,8,"Duke"
4,8,"Monty"
4,8,"Hudson"
4,8,"Sophie"
4,8,"Cooper"
4,8,"Nala"
4,8,"Buster"
4,7,"Minnie"
4,7,"Rex"
4,7,"Harvey"
4,7,"Thor"
4,7,"Sadie"
4,7,"Floyd"
4,7,"Mishka"
4,7,"Frank"
4,7,"Dozer"
4,7,"Rose"
4,7,"Rufus"
4,7,"Barney"
4,7,"Lacey"
4,7,"Bundy"
4,6,"Henry"
4,6,"Sandy"
4,6,"Titan"
4,6,"Jimmy"
4,6,"Jazz"
4,6,"Indie"
4,6,"Loki"
4,6,"Dash"
4,6,"Billie"
4,6,"Gus"
4,6,"Angus"
4,6,"Louis"
4,6,"Benji"
4,6,"Hunter"
4,6,"Oliver"
4,6,"Mac"
4,6,"Sammy"
4,6,"Bandit"
4,6,"Shelby"
4,6,"Gigi"
4,6,"Cleo"
4,6,"Misty"
4,6,"Roxie"
4,6,"Dusty"
4,6,"Beau"
4,5,"Chester"
4,5,"Abby"
4,5,"Boof"
4,5,"Jett"
4,5,"Zac"
4,5,"Leo"
4,5,"Fred"
4,5,"Mimi"
4,5,"Nellie"
4,5,"Axle"
4,5,"Benny"
4,5,"Pearl"
4,5,"Pedro"
4,5,"Chelsea"
4,5,"Jersey"
4,5,"Bruno"
4,5,"Rocco"
4,5,"Jax"
4,5,"Boss"
4,5,"Jed"
4,5,"Belle"
4,5,"BORIS"
4,5,"Tank"
4,5,"Indy"
4,5,"Simba"
4,5,"Layla"
4,5,"Maverick"
4,5,"Bobby"
4,5,"Gemma"
4,5,"Patch"
4,4,"Otis"
4,4,"Benson"
4,4,"Abbey"
4,4,"Peaches"
4,4,"Maddy"
4,4,"Sassy"
4,4,"Heidi"
4,4,"Stanley"
4,4,"Asha"
4,4,"Odin"
4,4,"Maya"
4,4,"Smudge"
4,4,"Spencer"
4,4,"Maisie"
4,4,"Joey"
4,4,"Django"
4,4,"Narla"
4,4,"Gizmo"
4,4,"Izzy"
4,4,"Clyde"
4,4,"Samson"
4,4,"Dotti"
4,4,"Winnie"
4,4,"macy"
4,4,"Skyla"
4,4,"Ted"
4,4,"Leroy"
4,4,"Kirra"
4,4,"Tyson"
4,4,"Summer"
4,4,"Popcorn"
4,4,"Dex"
4,4,"Saxon"
4,4,"Olive"
4,4,"Tommy"
4,4,"Bo"
4,4,"Dora"
4,4,"Jet"
4,4,"Ebony"
4,4,"Blaze"
4,4,"Obi"
4,4,"Jim"
4,4,"Roger"
4,4,"Sox"
4,4,"Angel"
4,4,"Clancy"
4,4,"Zara"
4,4,"Whiskey"
4,4,"Finn"
4,4,"Barry"
4,4,"Pixie"
4,4,"Occy"
4,4,"Karma"
4,4,"Arnie"
4,4,"Khan"
4,4,"Bindi"
4,3,"Taz"
4,3,"Sienna"
4,3,"Oreo"
4,3,"Charli"
4,3,"Bodhi"
4,3,"Piper"
4,3,"Cody"
4,3,"Georgie"
4,3,"Maximus"
4,3,"Apollo"
4,3,"Jetta"
4,3,"Scooter"
4,3,"Chase"
4,3,"Evie"
4,3,"Moose"
4,3,"Hamish"
4,3,"Hank"
4,3,"Lady"
4,3,"Jackson"
4,3,"Ginger"
4,3,"Sooty"
4,3,"Truman"
4,3,"Lolly"
4,3,"Delilah"
4,3,"Chewie"
4,3,"Scooby"
4,3,"Snowy"
4,3,"Tia"
4,3,"Woody"
4,3,"Fergus"
4,3,"Raven"
4,3,"Dixie"
4,3,"Memphis"
4,3,"Riley"
4,3,"Eddie"
4,3,"Captain"
4,3,"Nitro"
4,3,"Sage"
4,3,"Wilson"
4,3,"Bolt"
4,3,"Elsa"
4,3,"FiFi"
4,3,"Astro"
4,3,"Sammi"
4,3,"Boo"
4,3,"Amber"
4,3,"Steve"
4,3,"Tess"
4,3,"STAR"
4,3,"Pepsi"
4,3,"Buddha"
4,3,"Trixie"
4,3,"Pumpkin"
4,3,"Polly"
4,3,"Cookie"
4,3,"Charley"
4,3,"Kelly"
4,3,"Lincoln"
4,3,"Ella"
4,3,"Zeb"
4,3,"Missie"
4,3,"Dude"
4,3,"Ned"
4,3,"Xena"
4,3,"Oakley"
4,3,"Winter"
4,3,"Lucky"
4,3,"Busta"
4,3,"Doug"
4,3,"Franklin"
4,3,"Snoopy"
4,3,"Matilda"
4,3,"Ryder"
4,3,"Trooper"
4,3,"Buzz"
4,3,"Unknown"
4,3,"Grace"
4,3,"Opie"
4,3,"Levi"
4,3,"Nina"
4,3,"Ace"
4,3,"Marlee"
4,3,"Emma"
4,3,"Poppi"
4,3,"Happy"
4,3,"Charlotte"
4,3,"Bronte"
4,3,"Bronson"
4,3,"Digger"
4,3,"Lillie"
4,3,"Pebbles"
4,3,"Diego"
4,3,"claude"
4,3,"Rebel"
4,3,"Chico"
4,3,"Mango"
4,3,"Junior"
4,3,"Brandy"
4,3,"Jock"
4,3,"Rupert"
4,2,"Jedi"
4,2,"Crystal"
4,2,"Mahli"
4,2,"Huey"
4,2,"Lloyd"
4,2,"Ayla"
4,2,"Clover"
4,2,"Echo"
4,2,"Brax"
4,2,"Cruze"
4,2,"Suki"
4,2,"Tessa"
4,2,"Alaska"
4,2,"Darcy"
4,2,"Zen"
4,2,"TAHOE"
4,2,"Jewel"
4,2,"Flint"
4,2,"Winston Riley"
4,2,"Miffy"
4,2,"Gidget"
4,2,"Mischa"
4,2,"Cleopatra"
4,2,"Bingo"
4,2,"Inka"
4,2,"Larni"
4,2,"Nelly"
4,2,"Alice"
4,2,"Maple"
4,2,"Nova"
4,2,"Harper"
4,2,"Nacho"
4,2,"Chai"
4,2,"Remy"
4,2,"Prinnie"
4,2,"Olly"
4,2,"Bubbles"
4,2,"Jedda"
4,2,"Manny"
4,2,"Buck"
4,2,"Gordon"
4,2,"Deja"
4,2,"Cash"
4,2,"Monte"
4,2,"Eli"
4,2,"Sia"
4,2,"Florence"
4,2,"Paddy"
4,2,"River"
4,2,"Caesar"
4,2,"Morgan"
4,2,"Fudge"
4,2,"Kali"
4,2,"Jackie"
4,2,"Tucker"
4,2,"Sully"
4,2,"Sheldon"
4,2,"Dolly"
4,2,"Salty"
4,2,"Ernie"
4,2,"Tala"
4,2,"Zane"
4,2,"Peppe"
4,2,"Bowser"
4,2,"Hope"
4,2,"Sheba"
4,2,"Jethro"
4,2,"Clay"
4,2,"Terra"
4,2,"Sunny"
4,2,"Blue"
4,2,"Sky"
4,2,"Hendrix"
4,2,"ODIE"
4,2,"Scarlett"
4,2,"Brody"
4,2,"Herbie"
4,2,"Cindy"
4,2,"Chief"
4,2,"Ripper"
4,2,"Spike"
4,2,"Asta"
4,2,"Ralphy"
4,2,"Panda"
4,2,"Enzo"
4,2,"Hazel"
4,2,"Brian"
4,2,"Meeka"
4,2,"Ziva"
4,2,"Meika"
4,2,"Peanut"
4,2,"Zephyr"
4,2,"Atlas"
4,2,"Flash"
4,2,"Rojo"
4,2,"Boy"
4,2,"Dobby"
4,2,"Yuki"
4,2,"Tiggy"
4,2,"Zorro"
4,2,"Tiffany"
4,2,"Aiya"
4,2,"Marli"
4,2,"Rocket"
4,2,"Porsha"
4,2,"Jelly"
4,2,"Tibby"
4,2,"Smokey"
4,2,"Moet"
4,2,"Kato"
4,2,"Chocky"
4,2,"Kaos"
4,2,"Nahla"
4,2,"Scruffy"
4,2,"Sarge"
4,2,"Sabre"
4,2,"Andy"
4,2,"Chopper"
4,2,"Ozzy"
4,2,"Marlie"
4,2,"Tigger"
4,2,"Dre"
4,2,"Mojo"
4,2,"Nugget"
4,2,"Lacie"
4,2,"Merlin"
4,2,"Nelson"
4,2,"Chewy"
4,2,"Phoebe"
4,2,"Chino"
4,2,"Muffin"
4,2,"Pink"
4,2,"Mack"
4,2,"Bomber"
4,2,"Peggy"
4,2,"Zion"
4,2,"Kodah"
4,2,"Josie"
4,2,"Roy"
4,2,"Jaffa"
4,2,"Meg"
4,2,"Suzy"
4,2,"Jerry"
4,2,"Kira"
4,2,"Thunder"
4,2,"Ivy"
4,2,"Sonny"
4,2,"Truffles"
4,2,"Alex"
4,2,"Ash"
4,2,"Kimi"
4,2,"Baylee"
4,2,"Angie"
4,2,"Jewels"
4,2,"Polar"
4,2,"Onyx"
4,2,"Dudley"
4,2,"Sabah"
4,2,"Patches"
4,2,"Cairo"
4,2,"Chip"
4,2,"Pip"
4,2,"Skye"
4,2,"Bunny"
4,2,"Blackie"
4,2,"Snickers"
4,2,"Hades"
4,2,"Jaxon"
4,2,"Digby"
4,2,"Quincy"
4,2,"Isla"
4,2,"Kobe"
4,2,"Mallee"
4,2,"Syd"
4,2,"Whisky"
4,2,"Sparky"
4,2,"Betty"
4,2,"Ben"
4,2,"Parker"
4,2,"Magic"
4,2,"Lu Lu"
4,2,"Domino"
4,2,"Ezra"
4,2,"Sherlock"
4,2,"Jasmine"
4,2,"Hurley"
4,2,"Missy Moo"
4,2,"Taj"
4,2,"Alba"
4,2,"Sami"
4,2,"Sooky"
4,2,"Bojangles"
4,1,"Sir Walter"
4,1,"Wippet"
4,1,"Nero"
4,1,"Schnitzel"
4,1,"Lewis"
4,1,"Kaedyn"
4,1,"Karlos"
4,1,"Nirvana"
4,1,"Mavrick"
4,1,"Priscilla"
4,1,"Jester"
4,1,"Luca"
4,1,"Skittles"
4,1,"Tulla"
4,1,"D4"
4,1,"Pickle"
4,1,"Sharnie"
4,1,"Marley Bird"
4,1,"Kado"
4,1,"Duffy"
4,1,"Axyl"
4,1,"Shesha"
4,1,"Casio"
4,1,"Neo"
4,1,"Maddie"
4,1,"Tricksy"
4,1,"Kimmy"
4,1,"Chev"
4,1,"Muddy"
4,1,"Knucklehead"
4,1,"Haime"
4,1,"Miami"
4,1,"Rider"
4,1,"Deefa"
4,1,"Miou"
4,1,"Zala"
4,1,"Rhino"
4,1,"Mater"
4,1,"Macie"
4,1,"LC"
4,1,"April"
4,1,"Wendell"
4,1,"Frenchy"
4,1,"Zebedee"
4,1,"Teddie"
4,1,"Randell"
4,1,"Annika"
4,1,"Roxy Lou"
4,1,"Choco"
4,1,"Pipi"
4,1,"Cubby"
4,1,"Pongo"
4,1,"Bell"
4,1,"Bannana"
4,1,"Puddles"
4,1,"Yoda"
4,1,"Tyrian"
4,1,"Barnaby Blue"
4,1,"Champ"
4,1,"Zola"
4,1,"Georgia"
4,1,"Emelia"
4,1,"Cleaver Green"
4,1,"Seara"
4,1,"Dempsey"
4,1,"Miss Daisy"
4,1,"Chantilly"
4,1,"Jenny"
4,1,"Cujo"
4,1,"LeeLoo"
4,1,"Buffy"
4,1,"Slater"
4,1,"Morris"
4,1,"Nutsie"
4,1,"Mitzy"
4,1,"Lurch"
4,1,"Cane"
4,1,"Champers"
4,1,"Pippin"
4,1,"Hutch"
4,1,"Kirk"
4,1,"Macky"
4,1,"Rodger"
4,1,"Fi Fi"
4,1,"Raisin"
4,1,"Jedd"
4,1,"Dusty Rogers"
4,1,"Banditt"
4,1,"Nyila"
4,1,"Happy Bear"
4,1,"Mystique"
4,1,"Ripley"
4,1,"Bogart Stannard"
4,1,"Saskia"
4,1,"Elka"
4,1,"Kevin"
4,1,"Moby"
4,1,"Marvin"
4,1,"Snoop"
4,1,"Bosch"
4,1,"Zsa Zsa"
4,1,"Becky"
4,1,"Meekhoh"
4,1,"Winifred"
4,1,"Lucy Kropp"
4,1,"Frodo"
4,1,"Esther"
4,1,"Bean"
4,1,"Charlee"
4,1,"collie"
4,1,"Koby"
4,1,"Delta"
4,1,"Buttons"
4,1,"Snoop Dog"
4,1,"Sari"
4,1,"Aisha"
4,1,"Pepperelle"
4,1,"Victoria"
4,1,"Pablo"
4,1,"Quila"
4,1,"Hervey"
4,1,"Rio"
4,1,"Walker"
4,1,"Arlee"
4,1,"Lola Jean Archer-Lean"
4,1,"Lou"
4,1,"Jindy"
4,1,"Rolley"
4,1,"Panja"
4,1,"Haila"
4,1,"Miley"
4,1,"Cali"
4,1,"Gilbert"
4,1,"Snozzer"
4,1,"Chandi"
4,1,"Georgina"
4,1,"Mindi"
4,1,"Kelle"
4,1,"Tammy"
4,1,"Jager"
4,1,"KenZo"
4,1,"Rok"
4,1,"Reeva"
4,1,"Bojak Zakele"
4,1,"Bleeker"
4,1,"Katie"
4,1,"Stash"
4,1,"Damien"
4,1,"Amity"
4,1,"Knickers"
4,1,"Purdy"
4,1,"Jaylah"
4,1,"Reba"
4,1,"Fitz"
4,1,"Tipp"
4,1,"Yoshi"
4,1,"Braxton"
4,1,"Moxy"
4,1,"Rowie"
4,1,"Kora"
4,1,"Jaxx"
4,1,"Cleo Lee"
4,1,"Missi"
4,1,"HORSE"
4,1,"Rumple"
4,1,"Kairo"
4,1,"Mila"
4,1,"Lexus"
4,1,"Anya"
4,1,"Abel"
4,1,"Murri"
4,1,"Santo"
4,1,"Buckley"
4,1,"Hailey"
4,1,"Rocky ""2"""
4,1,"Ngalu"
4,1,"Jacob"
4,1,"Marge"
4,1,"Allie Lucky Murphy"
4,1,"Sula"
4,1,"Gunther"
4,1,"Kiara"
4,1,"Harlee"
4,1,"Swaggy"
4,1,"Mummas"
4,1,"Ruth"
4,1,"Askim"
4,1,"Chobe"
4,1,"Onix"
4,1,"ALDO"
4,1,"Hunny"
4,1,"Gippa"
4,1,"Bubby"
4,1,"Juddy"
4,1,"Tumbleweed"
4,1,"Mollie"
4,1,"Ari"
4,1,"Zeddicus"
4,1,"Mike"
4,1,"Guinness"
4,1,"Greta"
4,1,"Madam"
4,1,"Qotsa"
4,1,"Letty"
4,1,"Daphne"
4,1,"Saly"
4,1,"Bevan"
4,1,"Fauve"
4,1,"Bertie"
4,1,"Penny Fischer"
4,1,"Joanna"
4,1,"Fitch"
4,1,"mudge"
4,1,"Paige"
4,1,"Ruby Rose"
4,1,"Elvyne Brandy"
4,1,"Staffy"
4,1,"Denver"
4,1,"Jingles"
4,1,"Tessie"
4,1,"Checkers"
4,1,"Bronsan"
4,1,"Venus"
4,1,"Bella Murrell"
4,1,"Torpey"
4,1,"Inti"
4,1,"Stevie"
4,1,"Mileyray"
4,1,"(not advised)"
4,1,"Buffer"
4,1,"Claudia"
4,1,"Bane"
4,1,"Jinsy"
4,1,"Laska"
4,1,"Lui"
4,1,"Teegra"
4,1,"Duncairn Royal Brigadier Georg"
4,1,"Puppy"
4,1,"Shade"
4,1,"Avery"
4,1,"Ellie May"
4,1,"Wolf"
4,1,"Meggs"
4,1,"Keita"
4,1,"Babygirl"
4,1,"Konrad"
4,1,"Lexy"
4,1,"Yasei"
4,1,"Saffey"
4,1,"Jemima"
4,1,"Xanthe"
4,1,"Mabon"
4,1,"Eamon"
4,1,"Pooch"
4,1,"Taco"
4,1,"Flick"
4,1,"Nessie"
4,1,"Lotty"
4,1,"Rubi-Lee"
4,1,"Chole"
4,1,"Fushi"
4,1,"Cobber"
4,1,"Bodom"
4,1,"Shiva Graye"
4,1,"Ruby O'Meally"
4,1,"{Pip"
4,1,"Rudd"
4,1,"Hodgey"
4,1,"Sunni"
4,1,"Kori"
4,1,"Cara Mia"
4,1,"iLean"
4,1,"Midnight"
4,1,"Lunar"
4,1,"Hodor"
4,1,"Spunky"
4,1,"Lil Missy"
4,1,"Pixie-Belle"
4,1,"Moxxi"
4,1,"Sollie"
4,1,"Anika"
4,1,"Milli Johnston"
4,1,"MoMo"
4,1,"Axe"
4,1,"Thomas"
4,1,"Koby Coyne"
4,1,"Joli"
4,1,"John"
4,1,"Gingi"
4,1,"Myrtle"
4,1,"Tike"
4,1,"Rango"
4,1,"Cashew"
4,1,"Dali"
4,1,"Sookie"
4,1,"Gerry"
4,1,"Griffon"
4,1,"Marmaduke"
4,1,"Gromit"
4,1,"Eddy Wilson"
4,1,"Chance"
4,1,"Bud"
4,1,"Wally"
4,1,"Ijay"
4,1,"Milly Wilson"
4,1,"Calais"
4,1,"Nevada"
4,1,"Zina"
4,1,"Khaos"
4,1,"Ruby Shapland"
4,1,"Wilma"
4,1,"Keno"
4,1,"Joe Tarver-Morgan"
4,1,"Zeda"
4,1,"Leonard"
4,1,"Barb"
4,1,"Clara"
4,1,"Jethro Bentley"
4,1,"Shanook"
4,1,"Dalton"
4,1,"Ivy  (Previously Bubbles)"
4,1,"Edwina"
4,1,"Fox"
4,1,"Amie"
4,1,"Baby Doll"
4,1,"Ted Brown"
4,1,"Ninja"
4,1,"Steel"
4,1,"Flip"
4,1,"Mako"
4,1,"Lila"
4,1,"Elwood"
4,1,"Jas"
4,1,"Peedie"
4,1,"Rose Bud"
4,1,"Bella Boo"
4,1,"Viva"
4,1,"Homer"
4,1,"Jambu"
4,1,"Nori"
4,1,"Chicka"
4,1,"Lacee"
4,1,"Barkley"
4,1,"Spudz"
4,1,"Rippa"
4,1,"Dobey"
4,1,"Crumpet"
